2024-04-05 00:33:40,943 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():561] calling init triggers
2024-04-05 00:33:40,943 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():568] wandb.init called with sweep_config: {'activation': 'relu', 'batch_norm': False, 'batch_size': 64, 'data_aug': False, 'dropout': 0, 'epochs': 5, 'filter_organization': 0.5, 'learning_rate': 0.0001, 'neurons_in_dense_layer': 256, 'number_initial_filters': 32, 'size_filters': [7, 5, 5, 3, 3]}
config: {}
2024-04-05 00:33:40,944 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():611] starting backend
2024-04-05 00:33:40,944 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():615] setting up manager
2024-04-05 00:33:40,952 INFO    Thread-47 (_run_job):8952 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn, using: spawn
2024-04-05 00:33:40,954 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():623] backend started and connected
2024-04-05 00:33:40,971 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_config_callback():1347] config_cb None None {'activation': 'relu', 'batch_norm': False, 'batch_size': 64, 'data_aug': False, 'dropout': 0, 'epochs': 5, 'filter_organization': 0.5, 'learning_rate': 0.0001, 'neurons_in_dense_layer': 256, 'number_initial_filters': 32, 'size_filters': [7, 5, 5, 3, 3]}
2024-04-05 00:33:40,973 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_label_probe_notebook():1299] probe notebook
2024-04-05 00:33:40,973 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_label_probe_notebook():1309] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2024-04-05 00:33:40,974 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():715] updated telemetry
2024-04-05 00:33:41,000 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():748] communicating run to backend with 90.0 second timeout
2024-04-05 00:33:41,880 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_on_init():2357] communicating current version
2024-04-05 00:33:42,283 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_on_init():2366] got version response 
2024-04-05 00:33:42,283 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():799] starting run threads in backend
2024-04-05 00:33:42,730 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_console_start():2335] atexit reg
2024-04-05 00:33:42,731 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_redirect():2190] redirect: wrap_raw
2024-04-05 00:33:42,731 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_redirect():2255] Wrapping output streams.
2024-04-05 00:33:42,731 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_redirect():2280] Redirects installed.
2024-04-05 00:33:42,731 INFO    Thread-47 (_run_job):8952 [wandb_init.py:init():842] run started, returning control to user process
2024-04-05 00:33:42,795 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_finish():2064] finishing run cs23m055/Assigment2_kaggle/j0pyvta0
2024-04-05 00:33:42,795 INFO    Thread-47 (_run_job):8952 [jupyter.py:save_history():445] not saving jupyter history
2024-04-05 00:33:42,795 INFO    Thread-47 (_run_job):8952 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-05 00:33:42,795 INFO    Thread-47 (_run_job):8952 [wandb_init.py:_jupyter_teardown():449] cleaning up jupyter logic
2024-04-05 00:33:42,795 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_atexit_cleanup():2304] got exitcode: 1
2024-04-05 00:33:42,795 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_restore():2287] restore
2024-04-05 00:33:42,795 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_restore():2293] restore done
2024-04-05 00:33:50,482 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-05 00:33:50,483 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-05 00:33:50,494 INFO    Thread-47 (_run_job):8952 [wandb_run.py:_footer_sync_info():3895] logging synced files
