2024-04-05 00:38:31,447 INFO    Thread-29 (_run_job):12476 [wandb_init.py:init():748] communicating run to backend with 90.0 second timeout
2024-04-05 00:38:32,328 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_on_init():2357] communicating current version
2024-04-05 00:38:32,714 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_on_init():2366] got version response 
2024-04-05 00:38:32,715 INFO    Thread-29 (_run_job):12476 [wandb_init.py:init():799] starting run threads in backend
2024-04-05 00:38:33,180 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_console_start():2335] atexit reg
2024-04-05 00:38:33,181 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_redirect():2190] redirect: wrap_raw
2024-04-05 00:38:33,181 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_redirect():2255] Wrapping output streams.
2024-04-05 00:38:33,181 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_redirect():2280] Redirects installed.
2024-04-05 00:38:33,182 INFO    Thread-29 (_run_job):12476 [wandb_init.py:init():842] run started, returning control to user process
2024-04-05 00:38:35,300 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_finish():2064] finishing run cs23m055/Assigment2_kaggle/rdy4zp0y
2024-04-05 00:38:35,300 INFO    Thread-29 (_run_job):12476 [jupyter.py:save_history():445] not saving jupyter history
2024-04-05 00:38:35,300 INFO    Thread-29 (_run_job):12476 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-05 00:38:35,300 INFO    Thread-29 (_run_job):12476 [wandb_init.py:_jupyter_teardown():449] cleaning up jupyter logic
2024-04-05 00:38:35,300 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_atexit_cleanup():2304] got exitcode: 1
2024-04-05 00:38:35,301 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_restore():2287] restore
2024-04-05 00:38:35,301 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_restore():2293] restore done
2024-04-05 00:38:46,713 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-05 00:38:46,714 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-05 00:38:46,725 INFO    Thread-29 (_run_job):12476 [wandb_run.py:_footer_sync_info():3895] logging synced files
